Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
AP012306.1	235574	236323		plus	predicted lipoprotein and C40 family peptidase	yafL	0	protein-coding		BAL37527.1	249	ECMDS42_0216
AP012306.1	236499	236996		plus	conserved protein	yafM	0	protein-coding		BAL37528.1	165	ECMDS42_0217
AP012306.1	237220	238932		minus	uncharacterized gene	fhiA	0	other				ECMDS42_0218
AP012306.1	238934	239689		plus	uncharacterized gene	mbhA	0	other				ECMDS42_0219
AP012306.1	239760	240815		plus	DNA polymerase IV	dinB	0	protein-coding		BAL37529.1	351	ECMDS42_0220
AP012306.1	240867	241160		plus	predicted antitoxin of the YafO-YafN toxin-antitoxin system	yafN	0	protein-coding		BAL37530.1	97	ECMDS42_0221
AP012306.1	241163	241561		plus	predicted toxin of the YafO-YafN toxin-antitoxin system	yafO	0	protein-coding		BAL37531.1	132	ECMDS42_0222
AP012306.1	241571	242023		plus	predicted acyltransferase with acyl-CoA N-acyltransferase domain	yafP	0	protein-coding		BAL37532.1	150	ECMDS42_0223
AP012306.1	242329	242595		plus	conserved protein	ykfJ	0	protein-coding		BAL37533.1	88	ECMDS42_0224
AP012306.1	242564	243064		plus	predicted peptide chain release factor	prfH	0	protein-coding		BAL37534.1	166	ECMDS42_0225
AP012306.1	243121	244578		minus	aminoacyl-histidine dipeptidase	pepD	0	protein-coding		BAL37535.1	485	ECMDS42_0226
AP012306.1	244839	245297		plus	guanine-hypoxanthine phosphoribosyltransferase	gpt	0	protein-coding		BAL37536.1	152	ECMDS42_0227
AP012306.1	245389	246633		plus	hydrolase, binds to enzyme IIA(Glc)	frsA	0	protein-coding		BAL37537.1	414	ECMDS42_0228
AP012306.1	246691	247092		plus	DNA-binding transcriptional regulator	crl	0	protein-coding		BAL37538.1	133	ECMDS42_0229
AP012306.1	247131	248186		minus	outer membrane phosphoporin protein E	phoE	0	protein-coding		BAL37539.1	351	ECMDS42_0230
AP012306.1	248474	249577		plus	gamma-glutamate kinase	proB	0	protein-coding		BAL37540.1	367	ECMDS42_0231
AP012306.1	249589	250842		plus	gamma-glutamylphosphate reductase	proA	0	protein-coding		BAL37541.1	417	ECMDS42_0232
AP012306.1	250957	251032		plus	tRNA-Thr	thrW	0	tRNA				ECMDS42_0233
AP012306.1	251766	253436		minus	choline dehydrogenase, a flavoprotein	betA	0	protein-coding		BAL37542.1	556	ECMDS42_0234
AP012306.1	253450	254922		minus	betaine aldehyde dehydrogenase, NAD-dependent	betB	0	protein-coding		BAL37543.1	490	ECMDS42_0235
AP012306.1	254936	255523		minus	DNA-binding transcriptional repressor	betI	0	protein-coding		BAL37544.1	195	ECMDS42_0236
AP012306.1	255652	257685		plus	choline transporter of high affinity	betT	0	protein-coding		BAL37545.1	677	ECMDS42_0237
AP012306.1	258560	259648		plus	predicted DNA-binding transcriptional regulator	yahA	0	protein-coding		BAL37546.1	362	ECMDS42_0238
AP012306.1	259690	260622		minus	predicted DNA-binding transcriptional regulator	yahB	0	protein-coding		BAL37547.1	310	ECMDS42_0239
AP012306.1	260714	261211		minus	predicted inner membrane protein	yahC	0	protein-coding		BAL37548.1	165	ECMDS42_0240
AP012306.1	261469	262074		plus	predicted transcriptional regulator with ankyrin domain	yahD	0	protein-coding		BAL37549.1	201	ECMDS42_0241
AP012306.1	262114	262977		plus	predicted protein	yahE	0	protein-coding		BAL37550.1	287	ECMDS42_0242
AP012306.1	262967	264514		plus	predicted acyl-CoA synthetase with NAD(P)-binding domain and succinyl-CoA synthetase domain	yahF	0	protein-coding		BAL37551.1	515	ECMDS42_0243
AP012306.1	264514	265932		plus	conserved protein	yahG	0	protein-coding		BAL37552.1	472	ECMDS42_0244
AP012306.1	265982	266278		plus	predicted protein	yahH	0	protein-coding		BAL37553.1	98	ECMDS42_0245
AP012306.1	266354	267304		plus	predicted carbamate kinase-like protein	yahI	0	protein-coding		BAL37554.1	316	ECMDS42_0246
AP012306.1	267314	268696		plus	predicted deaminase with metallo-dependent hydrolase domain	yahJ	0	protein-coding		BAL37555.1	460	ECMDS42_0247
AP012306.1	269073	270122		plus	predicted oxidoreductase, Zn-dependent and NAD(P)-binding	yahK	0	protein-coding		BAL37556.1	349	ECMDS42_0248
AP012306.1	270365	271180		plus	predicted protein	yahL	0	protein-coding		BAL37557.1	271	ECMDS42_0249
AP012306.1	271593	271838		plus	predicted protein	yahM	0	protein-coding		BAL37558.1	81	ECMDS42_0250
AP012306.1	271855	272526		minus	neutral amino-acid efflux system	yahN	0	protein-coding		BAL37559.1	223	ECMDS42_0251
AP012306.1	272673	272948		plus	predicted protein	yahO	0	protein-coding		BAL37560.1	91	ECMDS42_0252
AP012306.1	273046	274632		minus	DNA-binding transcriptional regulator	prpR	0	protein-coding		BAL37561.1	528	ECMDS42_0253
AP012306.1	274871	275761		plus	2-methylisocitrate lyase	prpB	0	protein-coding		BAL37562.1	296	ECMDS42_0254
AP012306.1	276201	277370		plus	2-methylcitrate synthase	prpC	0	protein-coding		BAL37563.1	389	ECMDS42_0255
AP012306.1	277404	278855		plus	2-methylcitrate dehydratase	prpD	0	protein-coding		BAL37564.1	483	ECMDS42_0256
AP012306.1	278895	280781		plus	predicted propionyl-CoA synthetase with ATPase domain	prpE	0	protein-coding		BAL37565.1	628	ECMDS42_0257
AP012306.1	281111	282370		plus	cytosine transporter	codB	0	protein-coding		BAL37566.1	419	ECMDS42_0258
AP012306.1	282360	283643		plus	cytosine deaminase	codA	0	protein-coding		BAL37567.1	427	ECMDS42_0259
AP012306.1	283980	284879		minus	DNA-binding transcriptional dual regulator	cynR	0	protein-coding		BAL37568.1	299	ECMDS42_0260
AP012306.1	284988	285647		plus	carbonic anhydrase	cynT	0	protein-coding		BAL37569.1	219	ECMDS42_0261
AP012306.1	285678	286148		plus	cyanate aminohydrolase	cynS	0	protein-coding		BAL37570.1	156	ECMDS42_0262
AP012306.1	286181	287335		plus	predicted cyanate transporter	cynX	0	protein-coding		BAL37571.1	384	ECMDS42_0263
AP012306.1	287438	288049		minus	thiogalactoside acetyltransferase	lacA	0	protein-coding		BAL37572.1	203	ECMDS42_0264
AP012306.1	288115	289368		minus	lactose/galactose transporter	lacY	0	protein-coding		BAL37573.1	417	ECMDS42_0265
AP012306.1	289420	292494		minus	beta-D-galactosidase	lacZ	0	protein-coding		BAL37574.1	1024	ECMDS42_0266
AP012306.1	292617	293699		minus	DNA-binding transcriptional repressor	lacI	0	protein-coding		BAL37575.1	360	ECMDS42_0267
AP012306.1	293776	294723		minus	DNA-binding transcriptional activator, 3HPP-binding	mhpR	0	protein-coding		BAL37576.1	315	ECMDS42_0268
AP012306.1	294800	296464		plus	3-(3-hydroxyphenyl)propionate hydroxylase	mhpA	0	protein-coding		BAL37577.1	554	ECMDS42_0269
AP012306.1	296466	297410		plus	2,3-dihydroxyphenylpropionate 1,2-dioxygenase	mhpB	0	protein-coding		BAL37578.1	314	ECMDS42_0270
AP012306.1	297413	298294		plus	2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase	mhpC	0	protein-coding		BAL37579.1	293	ECMDS42_0271
AP012306.1	298304	299113		plus	2-keto-4-pentenoate hydratase	mhpD	0	protein-coding		BAL37580.1	269	ECMDS42_0272
AP012306.1	299110	300060		plus	acetaldehyde-CoA dehydrogenase II, NAD-binding	mhpF	0	protein-coding		BAL37581.1	316	ECMDS42_0273
AP012306.1	300057	301070		plus	4-hyroxy-2-oxovalerate/4-hydroxy-2-oxopentanoic acid aldolase, class I	mhpE	0	protein-coding		BAL37582.1	337	ECMDS42_0274
AP012306.1	301648	302859		plus	predicted 3-hydroxyphenylpropionic transporter	mhpT	0	protein-coding		BAL37583.1	403	ECMDS42_0275
AP012306.1	302961	303500		plus	uncharacterized gene	yaiL	0	protein-coding		BAL37584.1	179	ECMDS42_0276
AP012306.1	303724	304557		minus	predicted esterase	frmB	0	protein-coding		BAL37585.1	277	ECMDS42_0277
AP012306.1	304651	305760		minus	alcohol dehydrogenase class III/glutathione-dependent formaldehyde dehydrogenase	frmA	0	protein-coding		BAL37586.1	369	ECMDS42_0278
AP012306.1	305795	306070		minus	regulator protein that represses frmRAB operon	frmR	0	protein-coding		BAL37587.1	91	ECMDS42_0279
AP012306.1	306404	307378		minus	porphobilinogen synthase	hemB	0	protein-coding		BAL37588.1	324	ECMDS42_0280
AP012306.1	307572	308666		minus	D-alanine-D-alanine ligase A	ddlA	0	protein-coding		BAL37589.1	364	ECMDS42_0281
AP012306.1	309129	309389		plus	predicted protein	yaiB	0	protein-coding		BAL37590.1	86	ECMDS42_0282
AP012306.1	309490	310905		plus	alkaline phosphatase	phoA	0	protein-coding		BAL37591.1	471	ECMDS42_0283
AP012306.1	311024	311344		plus	conserved protein	psiF	0	protein-coding		BAL37592.1	106	ECMDS42_0284
AP012306.1	311446	312561		plus	predicted diguanylate cyclase	yaiC	0	protein-coding		BAL37593.1	371	ECMDS42_0285
AP012306.1	312578	313387		minus	pyrroline-5-carboxylate reductase, NAD(P)-binding	proC	0	protein-coding		BAL37594.1	269	ECMDS42_0286
AP012306.1	313507	313965		plus	conserved protein	yaiI	0	protein-coding		BAL37595.1	152	ECMDS42_0287
AP012306.1	314148	314672		plus	shikimate kinase II	aroL	0	protein-coding		BAL37596.1	174	ECMDS42_0288
AP012306.1	314722	314913		plus	predicted protein	yaiA	0	protein-coding		BAL37597.1	63	ECMDS42_0289
AP012306.1	315171	315848		plus	conserved protein	aroM	0	protein-coding		BAL37598.1	225	ECMDS42_0290
AP012306.1	315920	316204		plus	conserved protein	yaiE	0	protein-coding		BAL37599.1	94	ECMDS42_0291
AP012306.1	316412	316693		plus	predicted protein	ykiA	0	protein-coding		BAL37600.1	93	ECMDS42_0292
AP012306.1	316851	317762		minus	DNA-binding protein, non-specific	rdgC	0	protein-coding		BAL37601.1	303	ECMDS42_0293
AP012306.1	317887	318795		plus	manno(fructo)kinase	mak	0	protein-coding		BAL37602.1	302	ECMDS42_0294
AP012306.1	319040	320224		minus	predicted transporter	araJ	0	protein-coding		BAL37603.1	394	ECMDS42_0295
AP012306.1	320350	323496		minus	exonuclease, dsDNA, ATP-dependent	sbcC	0	protein-coding		BAL37604.1	1048	ECMDS42_0296
AP012306.1	323493	324695		minus	exonuclease, dsDNA, ATP-dependent	sbcD	0	protein-coding		BAL37605.1	400	ECMDS42_0297
AP012306.1	324885	325574		plus	DNA-binding response regulator in two-component regulatory system with PhoR	phoB	0	protein-coding		BAL37606.1	229	ECMDS42_0298
AP012306.1	325632	326927		plus	sensory histidine kinase in two-component regulatory system with PhoB	phoR	0	protein-coding		BAL37607.1	431	ECMDS42_0299
AP012306.1	327334	328653		plus	predicted branched chain amino acid transporter	brnQ	0	protein-coding		BAL37608.1	439	ECMDS42_0300
AP012306.1	328729	330102		plus	predicted cryptic proline transporter	proY	0	protein-coding		BAL37609.1	457	ECMDS42_0301
AP012306.1	330258	332075		plus	maltodextrin glucosidase	malZ	0	protein-coding		BAL37610.1	605	ECMDS42_0302
AP012306.1	332080	332661		minus	conserved protein	yajB	0	protein-coding		BAL37611.1	193	ECMDS42_0303
AP012306.1	332754	333824		plus	S-adenosylmethionine:tRNA ribosyltransferase-isomerase	queA	0	protein-coding		BAL37612.1	356	ECMDS42_0304
AP012306.1	333880	335007		plus	tRNA-guanine transglycosylase	tgt	0	protein-coding		BAL37613.1	375	ECMDS42_0305
AP012306.1	335030	335362		plus	SecYEG protein translocase auxillary subunit	yajC	0	protein-coding		BAL37614.1	110	ECMDS42_0306
AP012306.1	335390	337237		plus	SecYEG protein translocase auxillary subunit	secD	0	protein-coding		BAL37615.1	615	ECMDS42_0307
AP012306.1	337248	338219		plus	SecYEG protein translocase auxillary subunit	secF	0	protein-coding		BAL37616.1	323	ECMDS42_0308
AP012306.1	338348	338695		plus	conserved protein	yajD	0	protein-coding		BAL37617.1	115	ECMDS42_0309
AP012306.1	338872	339756		minus	nucleoside channel, receptor of phage T6 and colicin K	tsx	0	protein-coding		BAL37618.1	294	ECMDS42_0310
AP012306.1	340055	340594		minus	predicted lipoprotein	yajI	0	protein-coding		BAL37619.1	179	ECMDS42_0311
AP012306.1	340745	341194		plus	conserved protein	ybaD	0	protein-coding		BAL37620.1	149	ECMDS42_0312
AP012306.1	341198	342301		plus	fused diaminohydroxyphosphoribosylaminopyrimidin e deaminase and 5-amino-6-(5-phosphoribosylamino) uracil reductase	ribD	0	protein-coding		BAL37621.1	367	ECMDS42_0313
AP012306.1	342390	342860		plus	riboflavin synthase beta chain	ribE	0	protein-coding		BAL37622.1	156	ECMDS42_0314
AP012306.1	342880	343299		plus	transcription antitermination protein	nusB	0	protein-coding		BAL37623.1	139	ECMDS42_0315
AP012306.1	343377	344354		plus	thiamin-monophosphate kinase	thiL	0	protein-coding		BAL37624.1	325	ECMDS42_0316
AP012306.1	344332	344850		plus	phosphatidylglycerophosphatase A	pgpA	0	protein-coding		BAL37625.1	172	ECMDS42_0317
AP012306.1	344904	345878		minus	predicted oxidoreductase, NAD(P)-binding	yajO	0	protein-coding		BAL37626.1	324	ECMDS42_0318
AP012306.1	346058	347920		minus	1-deoxyxylulose-5-phosphate synthase, thiamine-requiring, FAD-requiring	dxs	0	protein-coding		BAL37627.1	620	ECMDS42_0319
AP012306.1	347945	348844		minus	geranyltranstransferase	ispA	0	protein-coding		BAL37628.1	299	ECMDS42_0320
AP012306.1	348844	349086		minus	exonuclease VII small subunit	xseB	0	protein-coding		BAL37629.1	80	ECMDS42_0321
AP012306.1	349292	350740		plus	sulfurtransferase required for thiamine and 4-thiouridine biosynthesis	thiI	0	protein-coding		BAL37630.1	482	ECMDS42_0322
AP012306.1	350794	351384		minus	conserved protein	yajL	0	protein-coding		BAL37631.1	196	ECMDS42_0323
AP012306.1	351347	352258		minus	2-dehydropantoate reductase, NADPH-specific	panE	0	protein-coding		BAL37632.1	303	ECMDS42_0324
AP012306.1	352426	352917		plus	predicted nucleotide binding protein	yajQ	0	protein-coding		BAL37633.1	163	ECMDS42_0325
AP012306.1	353045	354409		minus	predicted transporter	yajR	0	protein-coding		BAL37634.1	454	ECMDS42_0326
AP012306.1	354558	355448		minus	protoheme IX farnesyltransferase	cyoE	0	protein-coding		BAL37635.1	296	ECMDS42_0327
AP012306.1	355460	355789		minus	cytochrome o ubiquinol oxidase subunit IV	cyoD	0	protein-coding		BAL37636.1	109	ECMDS42_0328
AP012306.1	355789	356403		minus	cytochrome o ubiquinol oxidase subunit III	cyoC	0	protein-coding		BAL37637.1	204	ECMDS42_0329
AP012306.1	356393	358384		minus	cytochrome o ubiquinol oxidase subunit I	cyoB	0	protein-coding		BAL37638.1	663	ECMDS42_0330
AP012306.1	358406	359353		minus	cytochrome o ubiquinol oxidase subunit II	cyoA	0	protein-coding		BAL37639.1	315	ECMDS42_0331
AP012306.1	359813	361288		minus	muropeptide transporter	ampG	0	protein-coding		BAL37640.1	491	ECMDS42_0332
AP012306.1	361332	361910		minus	predicted lipoprotein	yajG	0	protein-coding		BAL37641.1	192	ECMDS42_0333
AP012306.1	362215	362532		plus	regulator of penicillin binding proteins and beta lactamase transcription	bolA	0	protein-coding		BAL37642.1	105	ECMDS42_0334
AP012306.1	362876	364174		plus	peptidyl-prolyl cis/trans isomerase	tig	0	protein-coding		BAL37643.1	432	ECMDS42_0335
AP012306.1	364420	365043		plus	proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases	clpP	0	protein-coding		BAL37644.1	207	ECMDS42_0336
AP012306.1	365169	366443		plus	ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease	clpX	0	protein-coding		BAL37645.1	424	ECMDS42_0337
AP012306.1	366631	368985		plus	DNA-binding ATP-dependent protease La	lon	0	protein-coding		BAL37646.1	784	ECMDS42_0338
AP012306.1	369194	369466		plus	HU, DNA-binding transcriptional regulator, beta subunit	hupB	0	protein-coding		BAL37647.1	90	ECMDS42_0339
AP012306.1	369658	371529		plus	peptidyl-prolyl cis-trans isomerase	ppiD	0	protein-coding		BAL37648.1	623	ECMDS42_0340
AP012306.1	371680	372051		plus	conserved protein	ybaV	0	protein-coding		BAL37649.1	123	ECMDS42_0341
AP012306.1	372145	372543		plus	conserved protein	ybaW	0	protein-coding		BAL37650.1	132	ECMDS42_0342
AP012306.1	372595	373290		minus	predicted aluminum resistance protein	ybaX	0	protein-coding		BAL37651.1	231	ECMDS42_0343
AP012306.1	373355	375055		minus	predicted transporter subunit	ybaE	0	protein-coding		BAL37652.1	566	ECMDS42_0344
AP012306.1	375155	375973		plus	thiamin pyrimidine pyrophosphate hydrolase	cof	0	protein-coding		BAL37653.1	272	ECMDS42_0345
AP012306.1	376126	376584		plus	predicted DNA-binding transcriptional regulator	ybaO	0	protein-coding		BAL37654.1	152	ECMDS42_0346
AP012306.1	376614	378386		plus	fused predicted multidrug transporter subunits	mdlA	0	protein-coding		BAL37655.1	590	ECMDS42_0347
AP012306.1	378379	380160		plus	fused predicted multidrug transporter subunits	mdlB	0	protein-coding		BAL37656.1	593	ECMDS42_0348
AP012306.1	380341	380679		plus	nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB	glnK	0	protein-coding		BAL37657.1	112	ECMDS42_0349
AP012306.1	380709	381995		plus	ammonium transporter	amtB	0	protein-coding		BAL37658.1	428	ECMDS42_0350
AP012306.1	382044	382904		minus	acyl-CoA thioesterase II	tesB	0	protein-coding		BAL37659.1	286	ECMDS42_0351
AP012306.1	383122	383694		plus	predicted outer membrane lipoprotein	ybaY	0	protein-coding		BAL37660.1	190	ECMDS42_0352
AP012306.1	383725	384114		minus	predicted methyltransferase	ybaZ	0	protein-coding		BAL37661.1	129	ECMDS42_0353
AP012306.1	384191	384304		plus	uncharacterized gene	ffs	0	other				ECMDS42_0354
AP012306.1	384415	384768		plus	conserved protein	ybaA	0	protein-coding		BAL37662.1	117	ECMDS42_0355
AP012306.1	384810	386360		minus	conserved inner membrane protein	ylaB	0	protein-coding		BAL37663.1	516	ECMDS42_0356
AP012306.1	386524	386994		minus	predicted inner membrane protein	ylaC	0	protein-coding		BAL37664.1	156	ECMDS42_0357
AP012306.1	387110	387661		minus	maltose O-acetyltransferase	maa	0	protein-coding		BAL37665.1	183	ECMDS42_0358
AP012306.1	387833	388051		minus	modulator of gene expression, with H-NS	hha	0	protein-coding		BAL37666.1	72	ECMDS42_0359
AP012306.1	388077	388451		minus	predicted protein	ybaJ	0	protein-coding		BAL37667.1	124	ECMDS42_0360
AP012306.1	388997	392146		minus	multidrug efflux system protein	acrB	0	protein-coding		BAL37668.1	1049	ECMDS42_0361
AP012306.1	392169	393362		minus	multidrug efflux system	acrA	0	protein-coding		BAL37669.1	397	ECMDS42_0362
AP012306.1	393504	394151		plus	DNA-binding transcriptional regulator	acrR	0	protein-coding		BAL37670.1	215	ECMDS42_0363
AP012306.1	394279	397641		plus	fused mechanosensitive channel proteins	kefA	0	protein-coding		BAL37671.1	1120	ECMDS42_0364
AP012306.1	397853	398014		minus	predicted protein	ybaM	0	protein-coding		BAL37672.1	53	ECMDS42_0365
AP012306.1	398028	398555		minus	primosomal replication protein N''	priC	0	protein-coding		BAL37673.1	175	ECMDS42_0366
AP012306.1	398625	399002		plus	conserved inner membrane protein	ybaN	0	protein-coding		BAL37674.1	125	ECMDS42_0367
AP012306.1	399155	399706		plus	adenine phosphoribosyltransferase	apt	0	protein-coding		BAL37675.1	183	ECMDS42_0368
AP012306.1	399835	401766		plus	DNA polymerase III/DNA elongation factor III, tau and gamma subunits	dnaX	0	protein-coding		BAL37676.1	643	ECMDS42_0369
AP012306.1	401819	402148		plus	conserved protein	ybaB	0	protein-coding		BAL37677.1	109	ECMDS42_0370
AP012306.1	402148	402753		plus	gap repair protein	recR	0	protein-coding		BAL37678.1	201	ECMDS42_0371
AP012306.1	402863	404737		plus	molecular chaperone HSP90 family	htpG	0	protein-coding		BAL37679.1	624	ECMDS42_0372
AP012306.1	404918	405562		plus	adenylate kinase	adk	0	protein-coding		BAL37680.1	214	ECMDS42_0373
AP012306.1	405798	406760		plus	ferrochelatase	hemH	0	protein-coding		BAL37681.1	320	ECMDS42_0374
AP012306.1	406757	407716		minus	acetyl esterase	aes	0	protein-coding		BAL37682.1	319	ECMDS42_0375
AP012306.1	407868	409172		plus	inosine/guanosine kinase	gsk	0	protein-coding		BAL37683.1	434	ECMDS42_0376
AP012306.1	409305	410981		minus	predicted transporter with NAD(P)-binding Rossmann-fold domain	ybaL	0	protein-coding		BAL37684.1	558	ECMDS42_0377
AP012306.1	411219	412439		minus	predicted fosmidomycin efflux system	fsr	0	protein-coding		BAL37685.1	406	ECMDS42_0378
AP012306.1	412657	414309		plus	bifunctional UDP-sugar hydrolase/5'-nucleotidase	ushA	0	protein-coding		BAL37686.1	550	ECMDS42_0379
AP012306.1	414346	414825		minus	conserved protein	ybaK	0	protein-coding		BAL37687.1	159	ECMDS42_0380
AP012306.1	415029	415823		minus	conserved protein	ybaP	0	protein-coding		BAL37688.1	264	ECMDS42_0381
AP012306.1	415961	416302		plus	predicted DNA-binding transcriptional regulator	ybaQ	0	protein-coding		BAL37689.1	113	ECMDS42_0382
AP012306.1	416618	419122		minus	copper transporter	copA	0	protein-coding		BAL37690.1	834	ECMDS42_0383
