Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
U00096.3	250072	250827		plus	uncharacterized gene	lafU	0	pseudogene				b0230
U00096.3	250898	251953		plus	DNA polymerase IV	dinB	0	protein-coding		AAC73335.1	351	b0231
U00096.3	252005	252298		plus	antitoxin YafN	yafN	0	protein-coding		AAC73336.1	97	b0232
U00096.3	252301	252699		plus	ribosome-dependent mRNA interferase toxin YafO	yafO	0	protein-coding		AAC73337.1	132	b0233
U00096.3	252709	253161		plus	putative N-acetyltransferase YafP	yafP	0	protein-coding		AAC73338.1	150	b0234
U00096.3	253467	253733		plus	uncharacterized gene	ykfJ	0	pseudogene				b0235
U00096.3	253702	254202		plus	uncharacterized gene	prfH	0	pseudogene				b0236
U00096.3	254259	255716		minus	peptidase D	pepD	0	protein-coding		AAC73341.1	485	b0237
U00096.3	255977	256435		plus	xanthine-guanine phsophoribosyltransferase	gpt	0	protein-coding		AAC73342.1	152	b0238
U00096.3	256527	257771		plus	fermentation-respiration switch protein	frsA	0	protein-coding		AAC73343.1	414	b0239
U00096.3	257829	259006		plus	uncharacterized gene	crl	0	pseudogene				b0240
U00096.3	257923	258426		minus	IS1 family transposase B	insB9	0	protein-coding		AYC08167.1	167	b4710
U00096.3	258345	258620		minus	IS1 family repressor TnpA	insA9	0	protein-coding		AYC08168.1	91	b4709
U00096.3	259045	260100		minus	outer membrane porin PhoE	phoE	0	protein-coding		AAC73345.1	351	b0241
U00096.3	260388	261491		plus	glutamate 5-kinase	proB	0	protein-coding		AAC73346.1	367	b0242
U00096.3	261503	262756		plus	glutamate-5-semialdehyde dehydrogenase	proA	0	protein-coding		AAC73347.1	417	b0243
U00096.3	262871	262946		plus	tRNA-Thr	thrW	0	tRNA				b0244
U00096.3	263150	263212		minus	uncharacterized gene	ykfN	0	pseudogene				b4626
U00096.3	263328	263669		minus	toxin of the YkfI-YafW toxin-antitoxin system	ykfI	0	protein-coding		AAC73348.1	113	b0245
U00096.3	263690	264007		minus	antitoxin of the YkfI-YafW toxin-antitoxin pair	yafW	0	protein-coding		AAC73349.1	105	b0246
U00096.3	264026	264247		minus	DUF987 domain-containing protein YkfH	ykfH	0	protein-coding		ABD18634.1	73	b4504
U00096.3	264256	264732		minus	RadC-like JAB domain-containing protein YkfG	ykfG	0	protein-coding		AAC73350.1	158	b0247
U00096.3	264748	265206		minus	protein YafX	yafX	0	protein-coding		AAC73351.1	152	b0248
U00096.3	265304	265543		minus	protein YkfF	ykfF	0	protein-coding		AAC73352.1	79	b0249
U00096.3	265620	266087		minus	protein YkfB	ykfB	0	protein-coding		AAC73353.1	155	b0250
U00096.3	266110	266553		minus	inner membrane lipoprotein YafY	yafY	0	protein-coding		AAC73354.2	147	b0251
U00096.3	266553	266774		minus	uncharacterized gene	ykfL	0	pseudogene				b4627
U00096.3	266776	266967		minus	uncharacterized gene	ykfK	0	pseudogene				b4628
U00096.3	267184	268005		minus	DUF932 domain-containing protein YafZ	yafZ	0	protein-coding		AAC73355.2	273	b0252
U00096.3	268097	268960		minus	putative GTP-binding protein YkfA	ykfA	0	protein-coding		AAC73356.2	287	b0253
U00096.3	269289	270182		minus	putative transcriptional regulator PerR	perR	0	protein-coding		AAC73357.1	297	b0254
U00096.3	270278	272190		plus	uncharacterized gene	insN	0	pseudogene				b4587
U00096.3	270603	271754		plus	IS30 family transposase	insI1	0	protein-coding		AAC73359.1	383	b0256
U00096.3	272580	272654		plus	small RNA EyeA	eyeA	0	ncRNA				b4690
U00096.3	272847	273992		plus	PF00078 domain-containing protein YkfC	ykfC	0	protein-coding		AYC08169.1	381	b0258
U00096.3	274101	275081		minus	IS5 family transposase and trans-activator	insH1	0	protein-coding		AAC73362.2	326	b0259
U00096.3	275325	276728		plus	S-methyl-L-methionine transporter	mmuP	0	protein-coding		AAC73363.2	467	b0260
U00096.3	276715	277647		plus	homocysteine S-methyltransferase	mmuM	0	protein-coding		AAC73364.1	310	b0261
U00096.3	277756	278802		minus	ABC transporter ATP-binding protein AfuC	afuC	0	protein-coding		AAC73365.2	348	b0262
U00096.3	278814	279162		minus	uncharacterized gene	afuB	0	pseudogene				b0263
U00096.3	279178	279681		minus	IS1 family protein InsB	insB2	0	protein-coding		AAC73367.1	167	b0264
U00096.3	279600	279875		minus	IS1 family protein InsA	insA2	0	protein-coding		AAC73368.1	91	b0265
U00096.3	279931	280104		plus	uncharacterized gene	insI2	0	pseudogene				b4708
U00096.3	280114	280362		minus	uncharacterized gene	insX	0	pseudogene				b4505
U00096.3	280385	280735		minus	orphan antitoxin YagB	yagB	0	protein-coding		AYC08170.1	116	b0266
U00096.3	280829	281983		minus	integrase core domain-containing protein YagA	yagA	0	protein-coding		AAC73370.1	384	b0267
U00096.3	282278	283186		plus	putative 2-dehydro-3-deoxygluconate aldolase	yagE	0	protein-coding		AAC73371.2	302	b0268
U00096.3	283201	285168		plus	D-xylonate dehydratase	yagF	0	protein-coding		AAC73372.1	655	b0269
U00096.3	285395	286777		plus	putative D-xylonate transporter YagG	yagG	0	protein-coding		AAC73373.1	460	b0270
U00096.3	286789	288399		plus	putative xylosidase/arabinosidase	yagH	0	protein-coding		AAC73374.1	536	b0271
U00096.3	288404	289162		minus	DNA-binding transcriptional repressor XynR	xynR	0	protein-coding		AAC73375.1	252	b0272
U00096.3	289301	290305		minus	ornithine carbamoyltransferase ArgF	argF	0	protein-coding		AAC73376.1	334	b0273
U00096.3	290275	290370		minus	putative translational regulatory protein ArgL	argL	0	protein-coding		QNV50519.1	31	b4766
U00096.3	290510	290638		plus	protein YkgS	ykgS	0	protein-coding		AYC08171.1	42	b4688
U00096.3	290649	291152		minus	IS1 family protein InsB	insB3	0	protein-coding		AAC73377.1	167	b0274
U00096.3	291071	291346		minus	IS1 family protein InsA	insA3	0	protein-coding		AAC73378.1	91	b0275
U00096.3	291500	292231		plus	protein YagJ	yagJ	0	protein-coding		AYC08172.1	243	b0276
U00096.3	292322	292948		minus	uncharacterized protein YagK	yagK	0	protein-coding		AAC73380.1	208	b0277
U00096.3	293220	293918		minus	resolvase-like catalytic domain-containing protein YagL	yagL	0	protein-coding		AAC73381.1	232	b0278
U00096.3	293945	294799		minus	protein YagM	yagM	0	protein-coding		AAC73382.1	284	b0279
U00096.3	294918	295142		minus	protein YkgV	ykgV	0	protein-coding		AYC08173.1	74	b4729
U00096.3	295139	295579		minus	protein YagN	yagN	0	protein-coding		AAC73383.1	146	b0280
U00096.3	295696	297096		minus	putative phage integrase	intF	0	protein-coding		AAC73384.1	466	b0281
U00096.3	297381	297791		minus	putative LysR family substrate binding domain-containing protein YagP	yagP	0	protein-coding		AYC08174.1	136	b0282
U00096.3	297770	298726		minus	molybdenum cofactor insertion chaperone PaoD	paoD	0	protein-coding		AAC73386.1	318	b0283
U00096.3	298736	300934		minus	aldehyde dehydrogenase: molybdenum cofactor-binding subunit	paoC	0	protein-coding		AAC73387.1	732	b0284
U00096.3	300931	301887		minus	aldehyde dehydrogenase, FAD-binding subunit	paoB	0	protein-coding		AAC73388.1	318	b0285
U00096.3	301884	302573		minus	aldehyde dehydrogenase, Fe-S subunit	paoA	0	protein-coding		AAC73389.1	229	b0286
U00096.3	302991	303605		plus	DUF1440 domain-containing inner membrane protein YagU	yagU	0	protein-coding		AAC73390.1	204	b0287
U00096.3	303853	304182		minus	putative metal-chelating domain-containing protein YkgJ	ykgJ	0	protein-coding		AAC73391.1	109	b0288
U00096.3	304495	305205		minus	putative fimbrial chaperone EcpE	ecpE	0	protein-coding		AAC73392.2	236	b0289
U00096.3	305174	306817		minus	fimbrial adhesin EcpD	ecpD	0	protein-coding		AAC73393.1	547	b0290
U00096.3	306807	309332		minus	putative fimbrial usher protein EcpC	ecpC	0	protein-coding		AAC73394.1	841	b0291
U00096.3	309358	310026		minus	putative fimbrial chaperone EcpB	ecpB	0	protein-coding		AAC73395.1	222	b0292
U00096.3	310084	310671		minus	common pilus major subunit	ecpA	0	protein-coding		AAC73396.1	195	b0293
U00096.3	310746	311336		minus	DNA-binding transcriptional dual regulator MatA	matA	0	protein-coding		AAC73397.1	196	b0294
U00096.3	312112	312339		plus	uncharacterized protein YkgL	ykgL	0	protein-coding		AAC73398.1	75	b0295
U00096.3	312374	312514		minus	50S ribosomal subunit protein L36B	ykgO	0	protein-coding		ABD18636.1	46	b4506
U00096.3	312514	312777		minus	50S ribosomal subunit protein L31B	ykgM	0	protein-coding		AAC73399.1	87	b0296
U00096.3	313141	313242		minus	putative membrane protein YkgR	ykgR	0	protein-coding		ACO59990.1	33	b4671
U00096.3	313716	313805		minus	uncharacterized gene	ykgP	0	pseudogene				b4630
U00096.3	314357	315244		plus	uncharacterized gene	eaeH	0	pseudogene				b0297
U00096.3	315291	315590		plus	IS3 element protein InsE	insE1	0	protein-coding		AAC73401.2	99	b0298
U00096.3	315587	316453		plus	IS3 element protein InsF	insF1	0	protein-coding		AAC73402.1	288	b0299
U00096.3	316450	317136		minus	uncharacterized gene	ykgA	0	pseudogene				b0300
U00096.3	317439	317567		plus	uncharacterized gene	ykgQ	0	pseudogene				b4631
U00096.3	317726	318319		minus	DUF417 domain-containing inner membrane protein RclC	rclC	0	protein-coding		AAC73404.2	197	b0301
U00096.3	318331	318567		minus	DUF1471 domain-containing protein RclB	rclB	0	protein-coding		AAC73406.2	78	b0303
U00096.3	318676	320001		minus	cupric reductase RclA	rclA	0	protein-coding		AAC73407.2	441	b0304
U00096.3	320227	321081		plus	DNA-binding transcriptional activator RclR	rclR	0	protein-coding		AAC73408.1	284	b0305
U00096.3	321608	322327		plus	putative lactate utilization oxidoreductase YkgE	ykgE	0	protein-coding		AAC73409.1	239	b0306
U00096.3	322338	323765		plus	putative amino acid dehydrogenase with NAD(P)-binding domain and ferridoxin-like domain	ykgF	0	protein-coding		AAC73410.1	475	b0307
U00096.3	323758	324453		plus	DUF162 domain-containing lactate utilization protein YkgG	ykgG	0	protein-coding		AAC73411.2	231	b0308
U00096.3	324696	325364		minus	uncharacterized protein YkgH	ykgH	0	protein-coding		AAC73413.1	222	b0310
U00096.3	325577	327247		minus	choline dehydrogenase	betA	0	protein-coding		AAC73414.1	556	b0311
U00096.3	327261	328733		minus	betaine aldehyde dehydrogenase	betB	0	protein-coding		AAC73415.1	490	b0312
U00096.3	328747	329334		minus	DNA-binding transcriptional repressor BetI	betI	0	protein-coding		AAC73416.1	195	b0313
U00096.3	329463	331496		plus	choline:H(+) symporter	betT	0	protein-coding		AAC73417.1	677	b0314
U00096.3	331802	331876		plus	protein YahV	yahV	0	protein-coding		AYC08175.1	24	b4730
U00096.3	332371	333459		plus	DNA-binding transcriptional regulator/c-di-GMP phosphodiesterase PdeL	pdeL	0	protein-coding		AAC73418.1	362	b0315
U00096.3	333501	334433		minus	putative LysR-type DNA-binding transcriptional regulator YahB	yahB	0	protein-coding		AAC73419.1	310	b0316
U00096.3	334525	335022		minus	uncharacterized protein YahC	yahC	0	protein-coding		AAC73420.1	165	b0317
U00096.3	335280	335885		plus	ankyrin repeat-containing protein YahD	yahD	0	protein-coding		AAC73421.1	201	b0318
U00096.3	335925	336788		plus	DUF2877 domain-containing protein YahE	yahE	0	protein-coding		AAC73422.1	287	b0319
U00096.3	336778	338325		plus	putative acyl-CoA synthetase YahF	yahF	0	protein-coding		AAC73423.1	515	b0320
U00096.3	338325	339743		plus	DUF1116 domain-containing protein YahG	yahG	0	protein-coding		AAC73424.1	472	b0321
U00096.3	339769	340089		plus	putative uncharacterized protein YahH	yahH	0	protein-coding		AYC08176.2	106	b0322
U00096.3	340165	341115		plus	carbamate kinase-like protein YahI	yahI	0	protein-coding		AAC73426.1	316	b0323
U00096.3	341125	342507		plus	amidohydrolase family protein YahJ	yahJ	0	protein-coding		AAC73427.1	460	b0324
U00096.3	342884	343933		plus	aldehyde reductase, NADPH-dependent	yahK	0	protein-coding		AAC73428.1	349	b0325
U00096.3	344176	344991		plus	uncharacterized protein YahL	yahL	0	protein-coding		AAC73429.1	271	b0326
U00096.3	345404	345649		plus	uncharacterized protein YahM	yahM	0	protein-coding		AAC73430.2	81	b0327
U00096.3	345666	346337		minus	putative amino acid exporter YahN	yahN	0	protein-coding		AAC73431.1	223	b0328
U00096.3	346484	346759		plus	DUF1471 domain-containing protein YahO	yahO	0	protein-coding		AAC73432.1	91	b0329
U00096.3	346857	348443		minus	DNA-binding transcriptional dual regulator PrpR	prpR	0	protein-coding		AAC73433.1	528	b0330
U00096.3	348682	349572		plus	2-methylisocitrate lyase	prpB	0	protein-coding		AAC73434.1	296	b0331
U00096.3	350012	351181		plus	2-methylcitrate synthase	prpC	0	protein-coding		AAC73436.1	389	b0333
U00096.3	351215	352666		plus	2-methylcitrate dehydratase	prpD	0	protein-coding		AAC73437.1	483	b0334
U00096.3	352706	354592		plus	propionyl-CoA synthetase	prpE	0	protein-coding		AAC73438.1	628	b0335
U00096.3	354922	356181		plus	cytosine transporter	codB	0	protein-coding		AAC73439.1	419	b0336
U00096.3	356171	357454		plus	cytosine/isoguanine deaminase	codA	0	protein-coding		AAC73440.1	427	b0337
U00096.3	357791	358690		minus	DNA-binding transcriptional dual regulator CynR	cynR	0	protein-coding		AAC73441.3	299	b0338
U00096.3	358799	359458		plus	carbonic anhydrase 1	cynT	0	protein-coding		AAC73442.1	219	b0339
U00096.3	359489	359959		plus	cyanase	cynS	0	protein-coding		AAC73443.1	156	b0340
U00096.3	359992	361146		plus	cyanate transporter	cynX	0	protein-coding		AAC73444.1	384	b0341
U00096.3	361249	361860		minus	galactoside O-acetyltransferase	lacA	0	protein-coding		AAC73445.1	203	b0342
U00096.3	361926	363179		minus	lactose permease	lacY	0	protein-coding		AAC73446.1	417	b0343
U00096.3	363231	366305		minus	beta-galactosidase	lacZ	0	protein-coding		AAC73447.1	1024	b0344
U00096.3	366428	367510		minus	DNA-binding transcriptional repressor LacI	lacI	0	protein-coding		AAC73448.1	360	b0345
U00096.3	367587	368420		minus	DNA-binding transcriptional activator MhpR	mhpR	0	protein-coding		AAC73449.2	277	b0346
U00096.3	368611	370275		plus	3-(3-hydroxyphenyl)propanoate hydroxylase	mhpA	0	protein-coding		AAC73450.1	554	b0347
U00096.3	370277	371221		plus	3-carboxyethylcatechol 2,3-dioxygenase	mhpB	0	protein-coding		AAC73451.1	314	b0348
U00096.3	371239	372105		plus	2-hydroxy-6-ketonona-2,4-dienedioate hydrolase	mhpC	0	protein-coding		AAC73452.3	288	b0349
U00096.3	372115	372924		plus	2-hydroxypentadienoate hydratase	mhpD	0	protein-coding		AAC73453.2	269	b0350
U00096.3	372921	373871		plus	acetaldehyde dehydrogenase (acetylating) MhpF	mhpF	0	protein-coding		AAC73454.1	316	b0351
U00096.3	373868	374881		plus	4-hydroxy-2-oxovalerate aldolase	mhpE	0	protein-coding		AAC73455.1	337	b0352
U00096.3	375459	376670		plus	3-hydroxyphenylpropionate/3-hydroxycinnamate:H(+) symporter	mhpT	0	protein-coding		AAC73456.2	403	b0353
U00096.3	376772	377311		plus	DUF2058 domain-containing protein YaiL	yaiL	0	protein-coding		AAC73457.2	179	b0354
U00096.3	377535	378368		minus	S-formylglutathione hydrolase FrmB	frmB	0	protein-coding		AAC73458.1	277	b0355
U00096.3	378462	379571		minus	S-(hydroxymethyl)glutathione dehydrogenase	frmA	0	protein-coding		AAC73459.1	369	b0356
U00096.3	379606	379881		minus	DNA-binding transcriptional repressor FrmR	frmR	0	protein-coding		AAC73460.2	91	b0357
U00096.3	380069	380842		minus	outer membrane protein YaiO	yaiO	0	protein-coding		AAC73461.1	257	b0358
U00096.3	380844	382872		minus	uncharacterized gene	yaiX	0	pseudogene				b4579
U00096.3	381351	381716		plus	IS2 element protein InsA	insC1	0	protein-coding		AAC73463.2	121	b0360
U00096.3	381674	382579		plus	IS2 element protein	insD1	0	protein-coding		AAC73464.1	301	b0361
U00096.3	382739	383935		minus	putative glucosyltransferase	yaiP	0	protein-coding		AAC73466.1	398	b0363
U00096.3	383960	384079		plus	protein YkiC	ykiC	0	protein-coding		AYC08177.1	39	b4731
U00096.3	384059	384616		minus	putative deacetylase YaiS	yaiS	0	protein-coding		AAC73467.2	185	b0364
U00096.3	385232	386194		plus	taurine ABC transporter periplasmic binding protein	tauA	0	protein-coding		AAC73468.2	320	b0365
U00096.3	386207	386974		plus	taurine ABC transporter ATP binding subunit	tauB	0	protein-coding		AAC73469.1	255	b0366
U00096.3	386971	387798		plus	taurine ABC transporter membrane subunit	tauC	0	protein-coding		AAC73470.1	275	b0367
U00096.3	387795	388646		plus	taurine dioxygenase	tauD	0	protein-coding		AAC73471.1	283	b0368
U00096.3	388753	389727		minus	porphobilinogen synthase	hemB	0	protein-coding		AAC73472.2	324	b0369
U00096.3	390251	394418		plus	uncharacterized gene	yaiT	0	pseudogene				b4580
U00096.3	391592	391648		minus	protein YtiB	ytiB	0	protein-coding		QNV50520.1	18	b4767
U00096.3	391739	392605		minus	IS3 element protein InsF	insF2	0	protein-coding		AAC73475.1	288	b0372
U00096.3	392602	392901		minus	IS3 element protein InsE	insE2	0	protein-coding		AAC73476.2	99	b0373
U00096.3	394506	395129		plus	putative DNA-binding transcriptional regulator IprA	iprA	0	protein-coding		AAC73478.2	207	b0375
U00096.3	395130	396287		minus	peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase	ampH	0	protein-coding		AAC73479.1	385	b0376
U00096.3	396639	397859		plus	peptide antibiotic/peptide nucleic acid transporter	sbmA	0	protein-coding		AAC73480.1	406	b0377
U00096.3	397872	398966		plus	surface-exposed outer membrane lipoprotein	yaiW	0	protein-coding		AAC73481.1	364	b0378
U00096.3	399025	399333		minus	DUF2755 domain-containing inner membrane protein YaiY	yaiY	0	protein-coding		AAC73482.1	102	b0379
U00096.3	399593	399805		plus	DUF2754 domain-containing protein YaiZ	yaiZ	0	protein-coding		AAC73483.2	70	b0380
U00096.3	399829	400923		minus	D-alanine--D-alanine ligase A	ddlA	0	protein-coding		AAC73484.1	364	b0381
U00096.3	401386	401646		plus	anti-adaptor protein IraP	iraP	0	protein-coding		AAC73485.1	86	b0382
U00096.3	401747	403162		plus	alkaline phosphatase	phoA	0	protein-coding		AAC73486.2	471	b0383
U00096.3	403281	403601		plus	phosphate starvation-inducible protein PsiF	psiF	0	protein-coding		AAC73487.2	106	b0384
U00096.3	403703	404818		plus	diguanylate cyclase DgcC	dgcC	0	protein-coding		AAC73488.1	371	b0385
U00096.3	404835	405644		minus	pyrroline-5-carboxylate reductase	proC	0	protein-coding		AAC73489.1	269	b0386
U00096.3	405764	406222		plus	DUF188 domain-containing protein YaiI	yaiI	0	protein-coding		AAC73490.2	152	b0387
U00096.3	406405	406929		plus	shikimate kinase 2	aroL	0	protein-coding		AAC73491.1	174	b0388
U00096.3	406979	407170		plus	protein YaiA	yaiA	0	protein-coding		AAC73492.1	63	b0389
U00096.3	407428	408105		plus	protein AroM	aroM	0	protein-coding		AAC73493.1	225	b0390
U00096.3	408177	408461		plus	nucleoside phosphorylase PpnP	ppnP	0	protein-coding		AAC73494.1	94	b0391
U00096.3	408609	408950		plus	uncharacterized gene	ykiA	0	pseudogene				b0392
U00096.3	408947	409030		plus	protein YkiD	ykiD	0	protein-coding		AYC08178.1	27	b4732
U00096.3	409108	410019		minus	nucleoid-associated protein RdgC	rdgC	0	protein-coding		AAC73496.1	303	b0393
U00096.3	410144	411052		plus	fructokinase	mak	0	protein-coding		AAC73497.2	302	b0394
U00096.3	411297	412481		minus	putative transport protein AraJ	araJ	0	protein-coding		AAC73499.1	394	b0396
U00096.3	412607	415753		minus	ATP-dependent structure-specific DNA nuclease - SbcC subunit	sbcC	0	protein-coding		AAC73500.1	1048	b0397
U00096.3	415750	416952		minus	ATP-dependent structure-specific DNA nuclease - SbcD subunit	sbcD	0	protein-coding		AAC73501.1	400	b0398
U00096.3	417142	417831		plus	DNA-binding transcriptional dual regulator PhoB	phoB	0	protein-coding		AAC73502.1	229	b0399
U00096.3	417889	419184		plus	sensor histidine kinase PhoR	phoR	0	protein-coding		AAC73503.1	431	b0400
U00096.3	419591	420910		plus	branched chain amino acid transporter BrnQ	brnQ	0	protein-coding		AAC73504.1	439	b0401
U00096.3	420986	422359		plus	putative transporter ProY	proY	0	protein-coding		AAC73505.1	457	b0402
